SALEYEAR,SALETYPE,SALECODE,SALEDATE,BOOK,DAY,HIP,HIPNUM,HORSE,CHORSE,RATING,TATTOO,DATEFOAL,AGE,COLOR,SEX,GAIT,TYPE,RECORD,ET,ELIG,SIRE,CSIRE,DAM,CDAM,SIREOFDAM,CSIREOFDAM,DAMOFDAM,CDAMOFDAM,DAMTATT,DAMYOF,DDAMTATT,BREDTO,LASTBRED,CONSLNAME,CONSNO,PEMCODE,PURFNAME,PURLNAME,SBCITY,SBSTATE,SBCOUNTRY,PRICE,CURRENCY,URL,NFFM,PRIVATESALE,BRED,YEARFOAL
2023,Y,23FTJULYYR,2023-07-11,1,1,1,1,,,,,2022-04-06,1,CH,F,,Y,,,KY,CARACARO,CARACARO,MADAME MOON,MADAME MOON,MALIBU MOON,MALIBU MOON,,,,,,,,EATON SALES AGENT,,,,NOT SOLD,,,,25000,USD,,,,TB,2022
2023,Y,23FTJULYYR,2023-07-11,1,1,2,2,,,,,2022-03-27,1,B,C,,Y,,,KY,VEKOMA,VEKOMA,MAMA JOYCE,MAMA JOYCE,FIRST DUDE,FIRST DUDE,,,,,,,,BLUEWATER SALES LLC AGENT I,,,,OUT,,,,0,USD,,,,TB,2022
2023,Y,23FTJULYYR,2023-07-11,1,1,3,3,,,,,2022-02-02,1,CH,C,,Y,,,KY,CARACARO,CARACARO,MARKET BUZZ,MARKET BUZZ,AFTER MARKET,AFTER MARKET,,,,,,,,MULHOLLAND SPRINGS AGENT II,,,,R T RACING STABLE,,,,30000,USD,https://vimeo.com/841830371?share=copy,,,TB,2022
2023,Y,23FTJULYYR,2023-07-11,1,1,4,4,,,,,2022-02-08,1,CH,C,,Y,,,KY,GIFT BOX,GIFT BOX,MERCI BEAUCOUP,MERCI BEAUCOUP,GIANT'S CAUSEWAY,GIANT'S CAUSEWAY,,,,,,,,ST GEORGE SALES AGENT II,,,,SJB STABLE TRUST,,,,43000,USD,https://vimeo.com/843624672?share=copy,,,TB,2022
2023,Y,23FTJULYYR,2023-07-11,1,1,5,5,,,,,2022-02-03,1,CH,C,,Y,,,KY,MAXIMUM SECURITY,MAXIMUM SECURITY,MISS DEL GALLO,MISS DEL GALLO,HENNESSY,HENNESSY,,,,,,,,SHELTOWEE SALES AGENT,,,,NOT SOLD,,,,28000,USD,https://vimeo.com/842789900?share=copy,,,TB,2022
2023,Y,23FTJULYYR,2023-07-11,1,1,6,6,,,,,2022-05-06,1,B,F,,Y,,,KY,HONOR A. P.,HONOR A. P.,MISS DRAKE,MISS DRAKE,AFLEET ALEX,AFLEET ALEX,,,,,,,,BRIDIE HARRISON AGENT FOR PETER E. BLUM THOROUGHBREDS,,,,AL PIKE AGENT,,,,50000,USD,https://vimeo.com/841328394,,,TB,2022
2023,Y,23FTJULYYR,2023-07-11,1,1,7,7,,,,,2022-03-04,1,B,C,,Y,,,LA,VEKOMA,VEKOMA,MISS JAZEBEL,MISS JAZEBEL,TALE OF THE CAT,TALE OF THE CAT,,,,,,,,TAYLOR MADE SALES AGENCY AGENT XLVIII,,,,MANSFIELD RACING,,,,50000,USD,https://youtu.be/hMCAXWweFio,,,TB,2022
2023,Y,23FTJULYYR,2023-07-11,1,1,8,8,,,,,2022-02-09,1,CH,F,,Y,,,KY,ECHO TOWN,ECHO TOWN,MISS MALICE,MISS MALICE,PALACE MALICE,PALACE MALICE,,,,,,,,CANDY MEADOWS SALES AGENT XXVIII,,,,BLUE CORNER,,,,35000,USD,https://vimeo.com/840061213?share=copy,,,TB,2022
2023,Y,23FTJULYYR,2023-07-11,1,1,9,9,,,,,2022-02-17,1,CH,F,,Y,,,KY,COMPLEXITY,COMPLEXITY,MOON AND STARS,MOON AND STARS,ORB,ORB,,,,,,,,SHAWHAN PLACE AGENT FOR GLENDALOUGH LLC,,,,LEGION BLOODSTOCKAGENT,,,,65000,USD,https://vimeo.com/841847992?share=copy,,,TB,2022
2023,Y,23FTJULYYR,2023-07-11,1,1,10,10,,,,,2022-01-30,1,CH,C,,Y,,,KY,INSTAGRAND,INSTAGRAND,MY GIRL,MY GIRL,SCAT DADDY,SCAT DADDY,,,,,,,,TAYLOR MADE SALES AGENCY AGENT LXXVIII,,,,NOT SOLD,,,,37000,USD,https://youtu.be/ftQ1M_WVDeQ,,,TB,2022
2023,Y,23FTJULYYR,2023-07-11,1,1,11,11,,,,,2022-03-25,1,CH,F,,Y,,,FL,GAME WINNER,GAME WINNER,MY SISTER CARO,MY SISTER CARO,BOP,BOP,,,,,,,,STUART MORRIS AGENT I,,,,THE ELKSTONE GROUP LLC,,,,32000,USD,https://vimeo.com/843440575?share=copy,,,TB,2022
2023,Y,23FTJULYYR,2023-07-11,1,1,12,12,,,,,2022-01-13,1,CH,C,,Y,,,KY,ECHO TOWN,ECHO TOWN,MY TEMPO,MY TEMPO,DECLARATION OF WAR,DECLARATION OF WAR,,,,,,,,BLUEWATER SALES LLC AGENT V,,,,ENGLISH RANGE FARM,,,,35000,USD,https://vimeo.com/842298995?share=copy,,,TB,2022
2023,Y,23FTJULYYR,2023-07-11,1,1,13,13,,,,,2022-03-26,1,CH,F,,Y,,,ON,GAME WINNER,GAME WINNER,NEVER FORGET HER,NEVER FORGET HER,NO NAY NEVER,NO NAY NEVER,,,,,,,,SUMMERFIELD (FRANCIS & BARBARA VANLANGENDONCK) AGENT,,,,NOT SOLD,,,,42000,USD,https://vimeo.com/843405501?share=copy,,,TB,2022
2023,Y,23FTJULYYR,2023-07-11,1,1,14,14,,,,,2022-02-19,1,B,F,,Y,,,KY,ECHO TOWN,ECHO TOWN,NIGHT MARKET,NIGHT MARKET,MIDNIGHT LUTE,MIDNIGHT LUTE,,,,,,,,FOUR STAR SALES AGENT,,,,TONY MILLS,,,,120000,USD,https://vimeo.com/842031680?share=copy,,,TB,2022
2023,Y,23FTJULYYR,2023-07-11,1,1,15,15,,,,,2022-03-18,1,CH,F,,Y,,,KY,IMPROBABLE,IMPROBABLE,NIKKI AND PAPA,NIKKI AND PAPA,MINESHAFT,MINESHAFT,,,,,,,,TAYLOR MADE SALES AGENCY AGENT CII,,,,OUT,,,,0,USD,,,,TB,2022
2023,Y,23FTJULYYR,2023-07-11,1,1,16,16,,,,,2022-02-08,1,DKB,F,,Y,,,KY,COMPLEXITY,COMPLEXITY,NO NAME NEEDED,NO NAME NEEDED,MEDAGLIA D'ORO,MEDAGLIA D'ORO,,,,,,,,HUNTER VALLEY FARM AGENT,,,,QUARTER POLE ENTERPRISES LLC,,,,140000,USD,https://vimeo.com/842325232?share=copy,,,TB,2022
2023,Y,23FTJULYYR,2023-07-11,1,1,17,17,,,,,2022-02-07,1,B,F,,Y,,,KY,TIZ THE LAW,TIZ THE LAW,NUHOOD,NUHOOD,SMART STRIKE,SMART STRIKE,,,,,,,,HUNTER VALLEY FARM AGENT,,,,LUGAMO RACING STABLE,,,,80000,USD,https://vimeo.com/843067213?share=copy,,,TB,2022
2023,Y,23FTJULYYR,2023-07-11,1,1,18,18,,,,,2022-02-04,1,CH,F,,Y,,,KY,GLOBAL CAMPAIGN,GLOBAL CAMPAIGN,ONE HOT ROMANCE,ONE HOT ROMANCE,ROCK HARD TEN,ROCK HARD TEN,,,,,,,,BRANDYWINE FARM (JIM & PAM ROBINSON),,,,CORBIN BLUMBERGAGENT,,,,42000,USD,https://vimeo.com/838104711?share=copy,,,TB,2022
2023,Y,23FTJULYYR,2023-07-11,1,1,19,19,,,,,2022-02-28,1,B,C,,Y,,,CA,BODEXPRESS,BODEXPRESS,ONEMORESWEETKISS,ONEMORESWEETKISS,BEDFORD FALLS,BEDFORD FALLS,,,,,,,,HUNTER VALLEY FARM AGENT,,,,NOT SOLD,,,,37000,USD,https://vimeo.com/843602257?share=copy,,,TB,2022
2023,Y,23FTJULYYR,2023-07-11,1,1,20,20,,,,,2022-04-18,1,DKB,F,,Y,,,KY,THOUSAND WORDS,THOUSAND WORDS,ORCA,ORCA,MIZZEN MAST,MIZZEN MAST,,,,,,,,SCOTT MALLORY AGENT II,,,,NOT SOLD,,,,18000,USD,https://vimeo.com/843042059?share=copy,,,TB,2022
2023,Y,23FTJULYYR,2023-07-11,1,1,21,21,,,,,2022-03-28,1,GRR,F,,Y,,,KY,SPUN TO RUN,SPUN TO RUN,PRAVIANA,PRAVIANA,TAPIT,TAPIT,,,,,,,,ROSILYN POLAN (SUNDAY MORNING FARM) AGENT,,,,NOT SOLD,,,,27000,USD,https://vimeo.com/840287602?share=copy,,,TB,2022
2023,Y,23FTJULYYR,2023-07-11,1,1,22,22,,,,,2022-03-20,1,B,C,,Y,,,KY,WAR OF WILL,WAR OF WILL,PROMENADE REVIEW,PROMENADE REVIEW,WARRIOR'S REWARD,WARRIOR'S REWARD,,,,,,,,BRANDYWINE FARM (JIM & PAM ROBINSON),,,,NOT SOLD,,,,72000,USD,https://vimeo.com/838104829?share=copy,,,TB,2022
2023,Y,23FTJULYYR,2023-07-11,1,1,23,23,,,,,2022-03-04,1,CH,C,,Y,,,KY,TIZ THE LAW,TIZ THE LAW,PROMISE OF SPRING,PROMISE OF SPRING,DROSSELMEYER,DROSSELMEYER,,,,,,,,BLUEWATER SALES LLC AGENT XV,,,,OUT,,,,0,USD,,,,TB,2022
2023,Y,23FTJULYYR,2023-07-11,1,1,24,24,,,,,2022-02-28,1,CH,C,,Y,,,KY,VEKOMA,VEKOMA,PROM TIME,PROM TIME,TALE OF THE CAT,TALE OF THE CAT,,,,,,,,BLUEWATER SALES LLC AGENT XIV,,,,OUT,,,,0,USD,,,,TB,2022
2023,Y,23FTJULYYR,2023-07-11,1,1,25,25,,,,,2022-03-30,1,CH,F,,Y,,,KY,PROMISES FULFILLED,PROMISES FULFILLED,QUEEN JOANNE,QUEEN JOANNE,MR. GREELEY,MR. GREELEY,,,,,,,,SCOTT MALLORY AGENT VIII,,,,NOT SOLD,,,,48000,USD,https://vimeo.com/843040658?share=copy,,,TB,2022
2023,Y,23FTJULYYR,2023-07-11,1,1,26,26,,,,,2022-02-24,1,B,C,,Y,,,KY,SPUN TO RUN,SPUN TO RUN,QUIET TALK,QUIET TALK,HONOR CODE,HONOR CODE,,,,,,,,ELITE AGENT,,,,LOTHENBACH STABLESINC,,,,125000,USD,https://vimeo.com/843539655?share=copy,,,TB,2022
2023,Y,23FTJULYYR,2023-07-11,1,1,27,27,,,,,2022-04-04,1,DKB,F,,Y,,,KY,SPUN TO RUN,SPUN TO RUN,QUIZZICAL,QUIZZICAL,CINDAGO,CINDAGO,,,,,,,,GREENFIELD FARMS AGENT II,,,,NOT SOLD,,,,12000,USD,https://vimeo.com/842036836?share=copy,,,TB,2022
2023,Y,23FTJULYYR,2023-07-11,1,1,28,28,,,,,2022-01-28,1,DKB,F,,Y,,,KY,THOUSAND WORDS,THOUSAND WORDS,RAFAELINI,RAFAELINI,BERNARDINI,BERNARDINI,,,,,,,,BRANDYWINE FARM (JIM & PAM ROBINSON),,,,GREGORY F MARTIN AGENT,,,,35000,USD,https://vimeo.com/838104973?share=copy,,,TB,2022
2023,Y,23FTJULYYR,2023-07-11,1,1,29,29,,,,,2022-04-08,1,B,F,,Y,,,KY,INSTAGRAND,INSTAGRAND,RAIN DANCE,RAIN DANCE,THE FACTOR,THE FACTOR,,,,,,,,ELITE AGENT,,,,NOT SOLD,,,,32000,USD,https://vimeo.com/843539978?share=copy,,,TB,2022
2023,Y,23FTJULYYR,2023-07-11,1,1,30,30,,,,,2022-01-26,1,CH,C,,Y,,,FL,THOUSAND WORDS,THOUSAND WORDS,REBOOTED,REBOOTED,MR. GREELEY,MR. GREELEY,,,,,,,,TAYLOR MADE SALES AGENCY AGENT XVIII,,,,NOT SOLD,,,,22000,USD,https://youtu.be/J1xzVCdAGc8,,,TB,2022
2023,Y,23FTJULYYR,2023-07-11,1,1,31,31,,,,,2022-02-22,1,B,C,,Y,,,KY,THOUSAND WORDS,THOUSAND WORDS,REFIGURE,REFIGURE,BODEMEISTER,BODEMEISTER,,,,,,,,TAYLOR MADE SALES AGENCY AGENT LXXV,,,,JULIE DAVIESAGENT,,,,30000,USD,https://youtu.be/4mUogkn3Ypg,,,TB,2022
2023,Y,23FTJULYYR,2023-07-11,1,1,32,32,,,,,2022-04-20,1,B,F,,Y,,,KY,HONOR A. P.,HONOR A. P.,REGAL PASSAGE,REGAL PASSAGE,VIOLENCE,VIOLENCE,,,,,,,,CHUCK GIVENS AGENT,,,,PATTY TIPTON,,,,65000,USD,,,,TB,2022
2023,Y,23FTJULYYR,2023-07-11,1,1,33,33,,,,,2022-01-18,1,CH,C,,Y,,,FL,VEKOMA,VEKOMA,SCION POWER,SCION POWER,WILDCAT HEIR,WILDCAT HEIR,,,,,,,,TAYLOR MADE SALES AGENCY AGENT XVIII,,,,WAVES BLOODSTOCK,,,,175000,USD,https://youtu.be/IjJjpaNDY6Q,,,TB,2022
2023,Y,23FTJULYYR,2023-07-11,1,1,34,34,,,,,2022-03-12,1,GRR,C,,Y,,,KY,VEKOMA,VEKOMA,SCORECARD,SCORECARD,TALE OF THE CAT,TALE OF THE CAT,,,,,,,,VINERY SALES AGENT XXVI,,,,DE MERIC SALES,,,,80000,USD,,,,TB,2022
2023,Y,23FTJULYYR,2023-07-11,1,1,35,35,,,,,2022-02-07,1,B,F,,Y,,,KY,GAME WINNER,GAME WINNER,SEFANI,SEFANI,AMERICAN PHAROAH,AMERICAN PHAROAH,,,,,,,,EATON SALES AGENT,,,,RED WINGS,,,,140000,USD,,,,TB,2022
2023,Y,23FTJULYYR,2023-07-11,1,1,36,36,,,,,2022-02-01,1,B,C,,Y,,,KY,COMPLEXITY,COMPLEXITY,SEIZE THE EMPRESS,SEIZE THE EMPRESS,CARPE DIEM,CARPE DIEM,,,,,,,,BLUEWATER SALES LLC AGENT XIV,,,,SCOTT & EVAN DILWORTH LLC,,,,80000,USD,https://vimeo.com/842328700?share=copy,,,TB,2022
2023,Y,23FTJULYYR,2023-07-11,1,1,37,37,,,,,2022-03-29,1,CH,C,,Y,,,KY,THOUSAND WORDS,THOUSAND WORDS,SILVER SHIMMER,SILVER SHIMMER,TALE OF THE CAT,TALE OF THE CAT,,,,,,,,JOHNSON CROSS AGENT I,,,,CHAMPION EQUINELLC,,,,150000,USD,https://vimeo.com/843028816,,,TB,2022
2023,Y,23FTJULYYR,2023-07-11,1,1,38,38,,,,,2022-04-28,1,B,C,,Y,,,OK,THOUSAND WORDS,THOUSAND WORDS,SLEW HUNTER,SLEW HUNTER,EVANSVILLE SLEW,EVANSVILLE SLEW,,,,,,,,BUCKLAND SALES (ZACH MADDEN) AGENT III,,,,OUT,,,,0,USD,,,,TB,2022
2023,Y,23FTJULYYR,2023-07-11,1,1,39,39,,,,,2022-04-26,1,B,C,,Y,,,KY,MCKINZIE,MCKINZIE,SOARWITHTHEBIRDS,SOARWITHTHEBIRDS,GIANT'S CAUSEWAY,GIANT'S CAUSEWAY,,,,,,,,SCOTT MALLORY AGENT FOR DETERMINED STUD,,,,PIN OAK STUD,,,,65000,USD,https://vimeo.com/843042131?share=copy,,,TB,2022
2023,Y,23FTJULYYR,2023-07-11,1,1,40,40,,,,,2022-05-16,1,DKB,F,,Y,,,PA,HONOR A. P.,HONOR A. P.,SOFTLY LIT,SOFTLY LIT,LATENT HEAT,LATENT HEAT,,,,,,,,CHUCK GIVENS,,,,NOT SOLD,,,,70000,USD,,,,TB,2022
2023,Y,23FTJULYYR,2023-07-11,1,1,41,41,,,,,2022-03-02,1,B,F,,Y,,,KY,GLOBAL CAMPAIGN,GLOBAL CAMPAIGN,SOTIQUE,SOTIQUE,HENNESSY,HENNESSY,,,,,,,,BUCKLAND SALES (ZACH MADDEN) AGENT II,,,,DE MERIC SALES,,,,50000,USD,https://vimeo.com/843040112?share=copy,,,TB,2022
2023,Y,23FTJULYYR,2023-07-11,1,1,42,42,,,,,2022-03-12,1,B,F,,Y,,,FL,GLOBAL CAMPAIGN,GLOBAL CAMPAIGN,SOUTHERN SPIN,SOUTHERN SPIN,SHARP HUMOR,SHARP HUMOR,,,,,,,,ELITE AGENT,,,,KENNETH MCPEEKAGENT,,,,110000,USD,https://vimeo.com/843539825?share=copy,,,TB,2022
2023,Y,23FTJULYYR,2023-07-11,1,1,43,43,,,,,2022-02-17,1,CH,C,,Y,,,ON,YORKTON,YORKTON,SPORT'N FORTY,SPORT'N FORTY,SCAT DADDY,SCAT DADDY,,,,,,,,SUSAN Y. FOREMAN AGENT,,,,NOT SOLD,,,,42000,USD,https://youtu.be/0lxCQ1pnNFo,,,TB,2022
2023,Y,23FTJULYYR,2023-07-11,1,1,44,44,,,,,2022-03-16,1,GRR,C,,Y,,,KY,VOLATILE,VOLATILE,SPRING DRAGON,SPRING DRAGON,LIGHTNIN N THUNDER,LIGHTNIN N THUNDER,,,,,,,,EATON SALES AGENT,,,,NOT SOLD,,,,37000,USD,https://vimeo.com/843489711?share=copy,,,TB,2022
2023,Y,23FTJULYYR,2023-07-11,1,1,45,45,,,,,2022-01-05,1,CH,C,,Y,,,FL,CURLIN'S HONOR,CURLIN'S HONOR,STARSHIP FANTASY,STARSHIP FANTASY,YES IT'S TRUE,YES IT'S TRUE,,,,,,,,STUART MORRIS AGENT I,,,,BREEZE EASY LLC,,,,30000,USD,https://vimeo.com/843440653?share=copy,,,TB,2022
2023,Y,23FTJULYYR,2023-07-11,1,1,46,46,,,,,2022-03-24,1,B,C,,Y,,,KY,THOUSAND WORDS,THOUSAND WORDS,STORMY KRISTINE,STORMY KRISTINE,STORM CREEK,STORM CREEK,,,,,,,,FORBUSH FARM,,,,OUT,,,,0,USD,,,,TB,2022
2023,Y,23FTJULYYR,2023-07-11,1,1,47,47,,,,,2022-04-08,1,CH,F,,Y,,,KY,GIFT BOX,GIFT BOX,SUMMERTIMEMISCHIEF,SUMMERTIMEMISCHIEF,INTO MISCHIEF,INTO MISCHIEF,,,,,,,,WYNNSTAY SALES AGENT VI,,,,CARY FROMMER,,,,30000,USD,https://vimeo.com/842352012?share=copy,,,TB,2022
2023,Y,23FTJULYYR,2023-07-11,1,1,48,48,,,,,2022-04-11,1,DKB,F,,Y,,,KY,GLOBAL CAMPAIGN,GLOBAL CAMPAIGN,SWAMPOODLE,SWAMPOODLE,BROKEN VOW,BROKEN VOW,,,,,,,,SCOTT MALLORY AGENT FOR SEA JAY FARM,,,,SUSAN MOULTON,,,,60000,USD,https://vimeo.com/843042204?share=copy,,,TB,2022
2023,Y,23FTJULYYR,2023-07-11,1,1,49,49,,,,,2022-02-12,1,DKB,C,,Y,,,LA,AURELIUS MAXIMUS,AURELIUS MAXIMUS,SWEET ALICE BENBOW,SWEET ALICE BENBOW,WILDCAT HEIR,WILDCAT HEIR,,,,,,,,STUART MORRIS AGENT V,,,,JESSIE LONGORIA/GREG JAMES,,,,62000,USD,https://vimeo.com/843440685?share=copy,,,TB,2022
2023,Y,23FTJULYYR,2023-07-11,1,1,50,50,,,,,2022-04-11,1,B,C,,Y,,,KY,HONOR A. P.,HONOR A. P.,SWEET DESTINY,SWEET DESTINY,CURLIN,CURLIN,,,,,,,,VINERY SALES AGENT XV,,,,KNOLLWOOD STABLES,,,,97000,USD,,,,TB,2022
2023,Y,23FTJULYYR,2023-07-11,1,1,51,51,,,,,2022-01-29,1,B,C,,Y,,,KY,TIZ THE LAW,TIZ THE LAW,SWEET INVENTION,SWEET INVENTION,TWIRLING CANDY,TWIRLING CANDY,,,,,,,,BLANDFORD STUD (PADRAIG CAMPION) AGENT,,,,NOT SOLD,,,,27000,USD,,,,TB,2022
2023,Y,23FTJULYYR,2023-07-11,1,1,52,52,,,,,2022-03-10,1,B,F,,Y,,,FL,GUNNEVERA,GUNNEVERA,TIZLOT,TIZLOT,TIZNOW,TIZNOW,,,,,,,,DENALI STUD AGENT VI,,,,OUT,,,,0,USD,,,,TB,2022
2023,Y,23FTJULYYR,2023-07-11,1,1,53,53,,,,,2022-03-08,1,CH,C,,Y,,,ON,MAXIMUM SECURITY,MAXIMUM SECURITY,TOCCO,TOCCO,SMART STRIKE,SMART STRIKE,,,,,,,,CARA BLOODSTOCK (BERNARD MCCORMACK) AGENT,,,,CANUCK RACING CLUB,,,,12000,USD,https://vimeo.com/843060617?share=copy,,,TB,2022
2023,Y,23FTJULYYR,2023-07-11,1,1,54,54,,,,,2022-01-21,1,B,F,,Y,,,KY,VEKOMA,VEKOMA,TOUGH ISSIE,TOUGH ISSIE,GOOD AND TOUGH,GOOD AND TOUGH,,,,,,,,TAYLOR MADE SALES AGENCY AGENT IX,,,,NOT SOLD,,,,60000,USD,https://youtu.be/M9HyjgKfChM,,,TB,2022
2023,Y,23FTJULYYR,2023-07-11,1,1,55,55,,,,,2022-03-22,1,DKB,C,,Y,,,KY,ISOTHERM,ISOTHERM,TRAVEL WISH,TRAVEL WISH,INTO MISCHIEF,INTO MISCHIEF,,,,,,,,WYNNSTAY SALES AGENT IX,,,,CARY FROMMER,,,,35000,USD,https://vimeo.com/843391130?share=copy,,,TB,2022
2023,Y,23FTJULYYR,2023-07-11,1,1,56,56,,,,,2022-05-18,1,B,F,,Y,,,KY,HIGHER POWER,HIGHER POWER,TRUE LOVE IS YARE,TRUE LOVE IS YARE,UNBRIDLED'S SONG,UNBRIDLED'S SONG,,,,,,,,STUART MORRIS AGENT IV,,,,FIDDLEMAN STABLES,,,,100000,USD,https://vimeo.com/843440743?share=copy,,,TB,2022
2023,Y,23FTJULYYR,2023-07-11,1,1,57,57,,,,,2022-04-29,1,B,C,,Y,,,KY,SHANCELOT,SHANCELOT,TWIRLING DIAMOND,TWIRLING DIAMOND,TWIRLING CANDY,TWIRLING CANDY,,,,,,,,BUCK POND FARM (DOUGLAS S. ARNOLD) AGENT,,,,OUT,,,,0,USD,,,,TB,2022
2023,Y,23FTJULYYR,2023-07-11,1,1,58,58,,,,,2022-03-24,1,B,C,,Y,,,KY,MCKINZIE,MCKINZIE,UNDERTHEINFLUENCE,UNDERTHEINFLUENCE,INDY WIND,INDY WIND,,,,,,,,SCOTT MALLORY AGENT X,,,,GOLDEN STAR FARM,,,,110000,USD,https://vimeo.com/843444284?share=copy,,,TB,2022
2023,Y,23FTJULYYR,2023-07-11,1,1,59,59,,,,,2022-01-20,1,DKB,C,,Y,,,LA,GIFT BOX,GIFT BOX,UNION METTLE,UNION METTLE,DIXIE UNION,DIXIE UNION,,,,,,,,MACHMER HALL SALES AGENT FOR MACHMER HALL ET AL III,,,,NOT SOLD,,,,65000,USD,https://vimeo.com/841192109?share=copy,,,TB,2022
2023,Y,23FTJULYYR,2023-07-11,1,1,60,60,,,,,2022-04-13,1,DKB,C,,Y,,,KY,HONOR A. P.,HONOR A. P.,UNIQUE RIDE,UNIQUE RIDE,TALE OF THE CAT,TALE OF THE CAT,,,,,,,,KATIERICH FARMS,,,,SULIMAN BLOODSTOCK,,,,22000,USD,https://vimeo.com/839056512,,,TB,2022
2023,Y,23FTJULYYR,2023-07-11,1,1,61,61,,,,,2022-04-20,1,CH,F,,Y,,,KY,VEKOMA,VEKOMA,VIENNA'S WALTZ,VIENNA'S WALTZ,FREUD,FREUD,,,,,,,,SHELTOWEE SALES AGENT,,,,MWGLLC,,,,30000,USD,https://vimeo.com/842790106?share=copy,,,TB,2022
2023,Y,23FTJULYYR,2023-07-11,1,1,62,62,,,,,2022-03-28,1,GRR,C,,Y,,,KY,VOLATILE,VOLATILE,WHISTLING STRAITS,WHISTLING STRAITS,SCAT DADDY,SCAT DADDY,,,,,,,,TAYLOR MADE SALES AGENCY AGENT XXXVII,,,,OUT,,,,0,USD,https://vimeo.com/841319449,,,TB,2022
2023,Y,23FTJULYYR,2023-07-11,1,1,63,63,,,,,2022-02-13,1,DKB,F,,Y,,,KY,BRAVAZO,BRAVAZO,WINDYINDY,WINDYINDY,A.P. INDY,A.P. INDY,,,,,,,,BUCKLAND SALES (ZACH MADDEN) AGENT XII,,,,NBS STABLE/JOHN BALLANTYNE,,,,50000,USD,https://vimeo.com/843491497?share=copy,,,TB,2022
2023,Y,23FTJULYYR,2023-07-11,1,1,64,64,,,,,2022-02-04,1,DKB,C,,Y,,,KY,VEKOMA,VEKOMA,ADVANCED GREEN,ADVANCED GREEN,MALIBU MOON,MALIBU MOON,,,,,,,,TAYLOR MADE SALES AGENCY AGENT VIII,,,,LOTHENBACH STABLES INC,,,,200000,USD,https://vimeo.com/842666133,,,TB,2022
2023,Y,23FTJULYYR,2023-07-11,1,1,65,65,,,,,2022-02-02,1,CH,F,,Y,,,AR,COMPLEXITY,COMPLEXITY,AFILLYATION,AFILLYATION,GIMMEAWINK,GIMMEAWINK,,,,,,,,STRAIGHT LINE EQUINE SALES AGENT,,,,NOT SOLD,,,,65000,USD,https://youtu.be/JQgI-xWiGug,,,TB,2022
2023,Y,23FTJULYYR,2023-07-11,1,1,66,66,,,,,2022-03-16,1,B,F,,Y,,,FL,SPUN TO RUN,SPUN TO RUN,AGGREGATOR,AGGREGATOR,GRAYDAR,GRAYDAR,,,,,,,,SUMMERFIELD (FRANCIS & BARBARA VANLANGENDONCK) AGENT,,,,ALEX & JO ANN LIEBLONG,,,,200000,USD,https://vimeo.com/843405581?share=copy,,,TB,2022
2023,Y,23FTJULYYR,2023-07-11,1,1,67,67,,,,,2022-03-20,1,GRR,C,,Y,,,KY,CARACARO,CARACARO,ALL DAY DONNA,ALL DAY DONNA,VALUE PLUS,VALUE PLUS,,,,,,,,BRANDYWINE FARM (JIM & PAM ROBINSON),,,,OUT,,,,0,USD,https://vimeo.com/838105081?share=copy,,,TB,2022
2023,Y,23FTJULYYR,2023-07-11,1,1,68,68,,,,,2022-01-31,1,B,C,,Y,,,KY,COMPLEXITY,COMPLEXITY,ASEELAH,ASEELAH,CANDY RIDE (ARG),CANDY RIDE (ARG),,,,,,,,HUNTER VALLEY FARM AGENT,,,,OUT,,,,0,USD,https://vimeo.com/843602294?share=copy,,,TB,2022
2023,Y,23FTJULYYR,2023-07-11,1,1,69,69,,,,,2022-02-14,1,CH,C,,Y,,,KY,IMPROBABLE,IMPROBABLE,BAFFLE ME,BAFFLE ME,FIRST SAMURAI,FIRST SAMURAI,,,,,,,,TAYLOR MADE SALES AGENCY AGENT FOR WINSTAR FARM BRED & RAISED,,,,JERRY CRAWFORD FOR DONEGAL RACING,,,,125000,USD,https://vimeo.com/841865872?share=copy,,,TB,2022
2023,Y,23FTJULYYR,2023-07-11,1,1,70,70,,,,,2022-02-02,1,DKB,C,,Y,,,KY,GIFT BOX,GIFT BOX,BELLE LUTINE,BELLE LUTINE,MIZZEN MAST,MIZZEN MAST,,,,,,,,SCOTT MALLORY AGENT I,,,,NOT SOLD,,,,10000,USD,https://vimeo.com/843394787,,,TB,2022
2023,Y,23FTJULYYR,2023-07-11,1,1,71,71,,,,,2022-02-24,1,B,C,,Y,,,KY,MCKINZIE,MCKINZIE,BERNADREAMY,BERNADREAMY,BERNARDINI,BERNARDINI,,,,,,,,DENALI STUD AGENT V,,,,GS INVERSIONES HIPICAS LLC,,,,260000,USD,https://vimeo.com/840664067?share=copy,,,TB,2022
2023,Y,23FTJULYYR,2023-07-11,1,1,72,72,,,,,2022-02-21,1,DKB,C,,Y,,,OK,THOUSAND WORDS,THOUSAND WORDS,BESTATGETTINBETTER,BESTATGETTINBETTER,GHOSTZAPPER,GHOSTZAPPER,,,,,,,,SCOTT MALLORY AGENT XI,,,,MY KIDS STABLE,,,,47000,USD,https://vimeo.com/843393822,,,TB,2022
