SALEYEAR,SALETYPE,SALECODE,SALEDATE,BOOK,DAY,HIP,HIPNUM,RATING,TATTOO,DATEFOAL,AGE,COLOR,SEX,GAIT,TYPE,RECORD,ET,ELIG,SIRE,CSIRE,DAM,CDAM,SIREOFDAM,CSIREOFDAM,DAMOFDAM,CDAMOFDAM,DAMTATT,DAMYOF,DDAMTATT,LASTBRED,CONLNAME,CONSNO,PEMCODE,PURFNAME,PURLNAME,SBCITY,SBSTATE,SBCOUNTRY,PRICE,CURRENCY,URL,NFFM,PRIVATE SALE,BREED,YEARFOAL
2023,Y,23FTOCTYR,2023-10-24,1,2,540,540,,,2022-03-18,1,B,F,,Y,,,KY,AUTHENTIC,AUTHENTIC,GOLD ARROW,GOLD ARROW,MEDAGLIA D'ORO,MEDAGLIA D'ORO,,,,,,,GAINESWAY AGENT XV,,,,STEVE DWOSKIN,,,,47000,,https://vimeo.com/874807051?share=copy,,,T,2022
2023,Y,23FTOCTYR,2023-10-24,1,2,541,541,,,2022-05-10,1,B,F,,Y,,,KY,TAPWRIT,TAPWRIT,GOLDENA PODKOVE,GOLDENA PODKOVE,WAR PASS,WAR PASS,,,,,,,PARAMOUNT SALES AGENT XX,,,,AVK BLOODSTOCK,,,,5000,,https://vimeo.com/875131078?share=copy,,,T,2022
2023,Y,23FTOCTYR,2023-10-24,1,2,542,542,,,2022-03-24,1,CH,C,,Y,,,KY,AMERICAN PHAROAH,AMERICAN PHAROAH,GOLDEN AWARD,GOLDEN AWARD,MEDAGLIA D'ORO,MEDAGLIA D'ORO,,,,,,,LANE'S END AGENT,,,,ELLEN EPSTEIN,,,,10000,,,,,T,2022
2023,Y,23FTOCTYR,2023-10-24,1,2,543,543,,,2022-04-21,1,CH,F,,Y,,,KY,SPEIGHTSTER,SPEIGHTSTER,GOLDEN JASMINE,GOLDEN JASMINE,GOLDENCENTS,GOLDENCENTS,,,,,,,TERRAZAS THOROUGHBREDS AGENT II,,,,KINGS EQUINE,,,,20000,,,,,T,2022
2023,Y,23FTOCTYR,2023-10-24,1,2,544,544,,,2022-03-28,1,CH,C,,Y,,,KY,COLLECTED,COLLECTED,GOLDEN ORB,GOLDEN ORB,ORB,ORB,,,,,,,DOUBLE R CONSIGNMENT AGENT,,,,TOM MCCROCKLIN AGENT,,,,42000,,,,,T,2022
2023,Y,23FTOCTYR,2023-10-24,1,2,545,545,,,2022-04-06,1,DKB,F,,Y,,,INDIANA,CLOUD COMPUTING,CLOUD COMPUTING,GOLDEN PIONEER,GOLDEN PIONEER,PIONEEROF THE NILE,PIONEEROF THE NILE,,,,,,,PARAMOUNT SALES AGENT I,,,,NOT SOLD,,,,8000,,,,,T,2022
2023,Y,23FTOCTYR,2023-10-24,1,2,546,546,,,2022-04-20,1,CH,F,,Y,,,KY,FLAMEAWAY,FLAMEAWAY,GOLDEN PO,GOLDEN PO,GOLD FEVER,GOLD FEVER,,,,,,,EQUUS FARM (JERRY CUMMINS/PAUL ADAMS) AGENT IV,,,,DON ARIENZO STABLE LLC,,,,3000,,,,,T,2022
2023,Y,23FTOCTYR,2023-10-24,1,2,547,547,,,2022-03-27,1,CH,F,,Y,,,KY,JUSTIFY,JUSTIFY,GOLDEN STAR LADY,GOLDEN STAR LADY,CANDY RIDE (ARG),CANDY RIDE (ARG),,,,,,,LEDGELANDS LLC AGENT FOR TWIN OAKS BLOODSTOCK LLC,,,,SCANLON TRAINING AND SALES,,,,150000,,https://vimeo.com/872144756?share=copy,,,T,2022
2023,Y,23FTOCTYR,2023-10-24,1,2,548,548,,,2022-05-17,1,DKB,F,,Y,,,KY,BOLT D'ORO,BOLT D'ORO,GOLDEN STATE,GOLDEN STATE,ELUSIVE QUALITY,ELUSIVE QUALITY,,,,,,,GROVENDALE SALES AGENT FOR WINSTAR FARM BRED & RAISED,,,,JUAN CANO,,,,4000,,https://vimeo.com/875517453?share=copy,,,T,2022
2023,Y,23FTOCTYR,2023-10-24,1,2,549,549,,,2022-05-06,1,B,F,,Y,,,ON,CLASSIC EMPIRE,CLASSIC EMPIRE,GOLDSTRYKE GLORY,GOLDSTRYKE GLORY,SECOND IN COMMAND,SECOND IN COMMAND,,,,,,,SUSAN Y. FOREMAN AGENT,,,,MEAH/LLOYD BLOODSTOCK AGENT STARRY NIGHT RACING,,,,55000,,https://youtu.be/ZRTS83R4l-g?si=Bsn-7zXZ4Miuyz_2,,,T,2022
2023,Y,23FTOCTYR,2023-10-24,1,2,550,550,,,2022-04-26,1,B,F,,Y,,,KY,RUNHAPPY,RUNHAPPY,GOLD VAULT,GOLD VAULT,ARCH,ARCH,,,,,,,CLAIBORNE FARM AGENT,,,,NOT SOLD,,,,14000,,,,,T,2022
2023,Y,23FTOCTYR,2023-10-24,1,2,551,551,,,2022-02-26,1,B,C,,Y,,,FL,DAREDEVIL,DAREDEVIL,GOMOGOTCHA,GOMOGOTCHA,MEDAGLIA D'ORO,MEDAGLIA D'ORO,,,,,,,DENALI STUD AGENT FOR BRIDLEWOOD FARM,,,,STEFANIA FARM,,,,50000,,https://vimeo.com/876663592?share=copy,,Y,T,2022
2023,Y,23FTOCTYR,2023-10-24,1,2,552,552,,,2022-03-27,1,B,F,,Y,,,KY,MAXIMUM SECURITY,MAXIMUM SECURITY,GONE TO BALI,GONE TO BALI,GONE ASTRAY,GONE ASTRAY,,,,,,,BLACKBURN FARM AGENT,,,,NOT SOLD,,,,10000,,,,,T,2022
2023,Y,23FTOCTYR,2023-10-24,1,2,553,553,,,2022-02-01,1,B,C,,Y,,,KY,CLASSIC EMPIRE,CLASSIC EMPIRE,GOODBYE CAT,GOODBYE CAT,TALE OF THE CAT,TALE OF THE CAT,,,,,,,BLUEWATER SALES LLC AGENT IV,,,,MICHAEL A FOSTER,,,,175000,,https://vimeo.com/875980071?share=copy,,,T,2022
2023,Y,23FTOCTYR,2023-10-24,1,2,554,554,,,2022-03-17,1,B,C,,Y,,,CALIFORNIA,UNION RAGS,UNION RAGS,GOOD CREATION,GOOD CREATION,CREATIVE CAUSE,CREATIVE CAUSE,,,,,,,WARRENDALE SALES AGENT XVIII,,,,NOT SOLD,,,,49000,,https://vimeo.com/876362454?share=copy,,,T,2022
2023,Y,23FTOCTYR,2023-10-24,1,2,555,555,,,2022-02-07,1,B,F,,Y,,,KY,DIALED IN,DIALED IN,GOODY TWO SHOES,GOODY TWO SHOES,ORIENTATE,ORIENTATE,,,,,,,BRANDYWINE FARM (JIM & PAM ROBINSON),,,,JOHN SERVIS AGENT,,,,35000,,,,,T,2022
2023,Y,23FTOCTYR,2023-10-24,1,2,556,556,,,2022-03-18,1,DKB,F,,Y,,,OHIO,MITOLE,MITOLE,GOT BLING,GOT BLING,LANGFUHR,LANGFUHR,,,,,,,PETER SHEPPELL THOROUGHBREDS,,,,FUN TO RUN,,,,6500,,,,,T,2022
2023,Y,23FTOCTYR,2023-10-24,1,2,557,557,,,2022-02-11,1,DKB,F,,Y,,,LA,QUALITY ROAD,QUALITY ROAD,GOTTAHAVEAHOLIDAY,GOTTAHAVEAHOLIDAY,HARLAN'S HOLIDAY,HARLAN'S HOLIDAY,,,,,,,TAYLOR MADE SALES AGENCY AGENT FOR COTEAU GROVE FARMS,,,,NOT SOLD,,,,195000,,https://youtu.be/B775iLvKF-4,,,T,2022
2023,Y,23FTOCTYR,2023-10-24,1,2,558,558,,,2022-03-31,1,DKB,C,,Y,,,NY,COMPLEXITY,COMPLEXITY,GRACEFUL RAGE,GRACEFUL RAGE,TIZNOW,TIZNOW,,,,,,,PARAMOUNT SALES AGENT XXXVII,,,,OUT,,,,0,,https://vimeo.com/875918835?share=copy,,,T,2022
2023,Y,23FTOCTYR,2023-10-24,1,2,559,559,,,2022-04-11,1,GRR,C,,Y,,,KY,TAPIT,TAPIT,GRACE HALL,GRACE HALL,EMPIRE MAKER,EMPIRE MAKER,,,,,,,LANE'S END AGENT,,,,OUT,,,,0,,,,,T,2022
2023,Y,23FTOCTYR,2023-10-24,1,2,560,560,,,2022-01-26,1,CH,F,,Y,,,KY,PRACTICAL JOKE,PRACTICAL JOKE,GRACE IS GONE,GRACE IS GONE,MALIBU MOON,MALIBU MOON,,,,,,,FOUR STAR SALES AGENT,,,,ST VENTURES,,,,110000,,https://vimeo.com/874614390?share=copy,,,T,2022
2023,Y,23FTOCTYR,2023-10-24,1,2,561,561,,,2022-04-18,1,B,C,,Y,,,KY,YOSHIDA (JPN),YOSHIDA (JPN),GRANDEZZA,GRANDEZZA,SCAT DADDY,SCAT DADDY,,,,,,,GREENFIELD FARMS AGENT V,,,,OUT,,,,0,,,,,T,2022
2023,Y,23FTOCTYR,2023-10-24,1,2,562,562,,,2022-04-15,1,B,F,,Y,,,KY,UNCLE MO,UNCLE MO,GRATEFUL,GRATEFUL,HARD SPUN,HARD SPUN,,,,,,,LANE'S END AGENT,,,,WILDRIDGE BLOODSTOCK,,,,10000,,,,,T,2022
2023,Y,23FTOCTYR,2023-10-24,1,2,563,563,,,2022-04-29,1,DKB,F,,Y,,,KY,MIDNIGHT LUTE,MIDNIGHT LUTE,GRAY STORM A'COMIN,GRAY STORM A'COMIN,TROPICAL STORM,TROPICAL STORM,,,,,,,HILL 'N' DALE AT XALAPA AGENT,,,,BREANDAN DRAPER AGENT FOR SPAN INVESTMENT,,,,15000,,https://youtu.be/ZrWY4XFhur4,,,T,2022
2023,Y,23FTOCTYR,2023-10-24,1,2,564,564,,,2022-04-12,1,CH,C,,Y,,,OHIO,TAPITURE,TAPITURE,GREAT DAY,GREAT DAY,ACTION THIS DAY,ACTION THIS DAY,,,,,,,PETER SHEPPELL THOROUGHBREDS,,,,NOT SOLD,,,,22000,,,,,T,2022
2023,Y,23FTOCTYR,2023-10-24,1,2,565,565,,,2022-03-31,1,CH,C,,Y,,,KY,MUNNINGS,MUNNINGS,GREAT EMMY M,GREAT EMMY M,LEMON DROP KID,LEMON DROP KID,,,,,,,WARRENDALE SALES AGENT XXI,,,,LDC LLC,,,,85000,,https://vimeo.com/876337159?share=copy,,,T,2022
2023,Y,23FTOCTYR,2023-10-24,1,2,566,566,,,2022-05-09,1,GRR,C,,Y,,,MD,GIFT BOX,GIFT BOX,GROUP TEXT,GROUP TEXT,INCLUDE,INCLUDE,,,,,,,MACHMER HALL SALES AGENT VI,,,,K.O.I.D.,,,,30000,,https://vimeo.com/876560595?share=copy,,,T,2022
2023,Y,23FTOCTYR,2023-10-24,1,2,567,567,,,2022-03-15,1,DKB,F,,Y,,,LA,INSTAGRAND,INSTAGRAND,GYPSY PRINCESS,GYPSY PRINCESS,UNBRIDLED'S SONG,UNBRIDLED'S SONG,,,,,,,STRAIGHT LINE EQUINE SALES AGENT FOR COTEAU GROVE FARMS,,,,OUT,,,,0,,,,,T,2022
2023,Y,23FTOCTYR,2023-10-24,1,2,568,568,,,2022-04-16,1,GRR,F,,Y,,,KY,CUPID,CUPID,HAILEIGH'S COMET,HAILEIGH'S COMET,BELONG TO ME,BELONG TO ME,,,,,,,LEGACY BLOODSTOCK AGENT XXX,,,,JAMES ALESSI,,,,1000,,https://vimeo.com/876667806?share=copy,,,T,2022
2023,Y,23FTOCTYR,2023-10-24,1,2,569,569,,,2022-04-21,1,DKB,C,,Y,,,KY,OMAHA BEACH,OMAHA BEACH,HAILSTORM SLEW,HAILSTORM SLEW,MUNNINGS,MUNNINGS,,,,,,,BUCKLAND SALES (ZACH MADDEN) AGENT IX,,,,NOT SOLD,,,,25000,,https://vimeo.com/876184449?share=copy,,,T,2022
2023,Y,23FTOCTYR,2023-10-24,1,2,570,570,,,2022-05-20,1,DKB,F,,Y,,,NY,AUTHENTIC,AUTHENTIC,HALO DOLLY,HALO DOLLY,POPULAR,POPULAR,,,,,,,LEGACY BLOODSTOCK AGENT VII,,,,NOT SOLD,,,,145000,,https://vimeo.com/876668135?share=copy,,,T,2022
2023,Y,23FTOCTYR,2023-10-24,1,2,571,571,,,2022-05-20,1,B,C,,Y,,,ON,MORE THAN READY,MORE THAN READY,HALO'S VERSE,HALO'S VERSE,UNBRIDLED'S SONG,UNBRIDLED'S SONG,,,,,,,ANDERSON FARMS AGENT,,,,TED HOLDER,,,,15000,,https://vimeo.com/872562196?share=copy,,,T,2022
2023,Y,23FTOCTYR,2023-10-24,1,2,572,572,,,2022-03-17,1,B,C,,Y,,,FL,TWIRLING CANDY,TWIRLING CANDY,HANNAHANNA,HANNAHANNA,MALIBU MOON,MALIBU MOON,,,,,,,FOUR STAR SALES AGENT FOR WESTBURY STABLES,,,,ABBYVSGOLF,,,,40000,,,,,T,2022
2023,Y,23FTOCTYR,2023-10-24,1,2,573,573,,,2022-03-03,1,B,C,,Y,,,KY,FLAMEAWAY,FLAMEAWAY,HAPPY HARMONY,HAPPY HARMONY,RUNHAPPY,RUNHAPPY,,,,,,,HIGHGATE SALES AGENT X,,,,GRACIE BLOODSTOCK AGENT,,,,53000,,https://vimeo.com/876664985,,,T,2022
2023,Y,23FTOCTYR,2023-10-24,1,2,574,574,,,2022-03-29,1,B,C,,Y,,,FL,UNION RAGS,UNION RAGS,HAPPY HONEYMOON,HAPPY HONEYMOON,HONOUR AND GLORY,HONOUR AND GLORY,,,,,,,POPE MCLEAN (CRESTWOOD FARM) AGENT VII,,,,NOT SOLD,,,,27000,,https://vimeo.com/875131046?share=copy,,,T,2022
2023,Y,23FTOCTYR,2023-10-24,1,2,575,575,,,2022-05-05,1,DKB,C,,Y,,,KY,BRODY'S CAUSE,BRODY'S CAUSE,HAPPY'S ARM CANDY,HAPPY'S ARM CANDY,CANDY RIDE (ARG),CANDY RIDE (ARG),,,,,,,GAINESWAY AGENT XXIII,,,,PATIENCE JAZDZEWSKI,,,,3000,,,,,T,2022
2023,Y,23FTOCTYR,2023-10-24,1,2,576,576,,,2022-05-14,1,B,F,,Y,,,KY,BOLT D'ORO,BOLT D'ORO,HARD LOVIN WOMAN,HARD LOVIN WOMAN,ROCK HARD TEN,ROCK HARD TEN,,,,,,,TAYLOR MADE SALES AGENCY AGENT LXI,,,,OUT,,,,0,,,,,T,2022
2023,Y,23FTOCTYR,2023-10-24,1,2,577,577,,,2022-04-08,1,B,F,,Y,,,TEXAS,HONOR A. P.,HONOR A. P.,HARD MYSTERY,HARD MYSTERY,HARD SPUN,HARD SPUN,,,,,,,VINERY SALES AGENT XLVI,,,,FUN TO RUN,,,,12000,,,,,T,2022
2023,Y,23FTOCTYR,2023-10-24,1,2,578,578,,,2022-05-07,1,GRR,C,,Y,,,KY,CONSTITUTION,CONSTITUTION,HARD NOT TO LIKE,HARD NOT TO LIKE,HARD SPUN,HARD SPUN,,,,,,,DENALI STUD AGENT VII,,,,ANTONIO SANO,,,,19000,,https://vimeo.com/874533928?share=copy,,,T,2022
2023,Y,23FTOCTYR,2023-10-24,1,2,579,579,,,2022-03-29,1,B,C,,Y,,,KY,IMPROBABLE,IMPROBABLE,HARLINGTON'S ROSE,HARLINGTON'S ROSE,HARLINGTON,HARLINGTON,,,,,,,WARRENDALE SALES AGENT FOR WINSTAR FARM BRED & RAISED,,,,SCANLON TRAINING AND SALES,,,,38000,,https://vimeo.com/875517294?share=copy,,,T,2022
2023,Y,23FTOCTYR,2023-10-24,1,2,580,580,,,2022-02-08,1,B,C,,Y,,,KY,WAR OF WILL,WAR OF WILL,HARMONY VICTORY,HARMONY VICTORY,MORE THAN READY,MORE THAN READY,,,,,,,MILL RIDGE SALES AGENT X,,,,GRASSROOTS TRN & SALES LLC,,,,50000,,https://www.youtube.com/watch?v=jUvbA5Ga6GE,,,T,2022
2023,Y,23FTOCTYR,2023-10-24,1,2,581,581,,,2022-03-07,1,DKB,C,,Y,,,KY,MO TOWN,MO TOWN,HASHTAGSID,HASHTAGSID,SCAT DADDY,SCAT DADDY,,,,,,,TAYLOR MADE SALES AGENCY AGENT XLII,,,,CHRIS MELTON,,,,1000,,https://youtu.be/yY64FwI2SfE,,,T,2022
2023,Y,23FTOCTYR,2023-10-24,1,2,582,582,,,2022-03-31,1,B,F,,Y,,,LA,PRACTICAL JOKE,PRACTICAL JOKE,HATPIN,HATPIN,SMART STRIKE,SMART STRIKE,,,,,,,HIGHGATE SALES AGENT IV,,,,OUT,,,,0,,,,,T,2022
2023,Y,23FTOCTYR,2023-10-24,1,2,583,583,,,2022-04-05,1,B,C,,Y,,,KY,BERNARDINI,BERNARDINI,HAWANA,HAWANA,WAR FRONT,WAR FRONT,,,,,,,HIDDEN BROOK AGENT I,,,,NOT SOLD,,,,27000,,https://www.youtube.com/watch?v=24ulYJeaNzQ,,,T,2022
2023,Y,23FTOCTYR,2023-10-24,1,2,584,584,,,2022-05-10,1,CH,C,,Y,,,KY,WORLD OF TROUBLE,WORLD OF TROUBLE,HEAD FOR HOME,HEAD FOR HOME,WHISKEY WISDOM,WHISKEY WISDOM,,,,,,,VINERY SALES AGENT XXXV,,,,S.R.O.A (K.O.I.D.),,,,20000,,https://vimeo.com/876204723?share=copy,,,T,2022
2023,Y,23FTOCTYR,2023-10-24,1,2,585,585,,,2022-03-07,1,B,F,,Y,,,KY,KLIMT,KLIMT,HEART BEAT AWAY,HEART BEAT AWAY,BODEMEISTER,BODEMEISTER,,,,,,,WESTBROOK STABLES LLC,,,,NOT SOLD,,,,1000,,https://vimeo.com/876446266?share=copy,,,T,2022
2023,Y,23FTOCTYR,2023-10-24,1,2,586,586,,,2022-03-23,1,B,C,,Y,,,KY,TWIRLING CANDY,TWIRLING CANDY,HEART STEALER,HEART STEALER,SPEIGHTSTOWN,SPEIGHTSTOWN,,,,,,,HIGHGATE SALES AGENT XV,,,,BACCARI BLOODSTOCK FOR DWF,,,,100000,,https://vimeo.com/876320263,,Y,T,2022
2023,Y,23FTOCTYR,2023-10-24,1,2,587,587,,,2022-02-11,1,CH,C,,Y,,,KY,GOLDENCENTS,GOLDENCENTS,HEATHER'S VISION,HEATHER'S VISION,ZENSATIONAL,ZENSATIONAL,,,,,,,WARRENDALE SALES AGENT VII,,,,CM THOROUGHBREDS,,,,7000,,https://vimeo.com/874253225,,,T,2022
2023,Y,23FTOCTYR,2023-10-24,1,2,588,588,,,2022-05-18,1,B,C,,Y,,,KY,NYQUIST,NYQUIST,HEAVENLY LOVE,HEAVENLY LOVE,MALIBU MOON,MALIBU MOON,,,,,,,GAINESWAY AGENT XVI,,,,MIKE RYAN AGENT,,,,250000,,https://vimeo.com/876605895/e20b9d3591?ts=0&share=copy,,,T,2022
2023,Y,23FTOCTYR,2023-10-24,1,2,589,589,,,2022-04-30,1,CH,C,,Y,,,WEST VIRGINIA,MIDSHIPMAN,MIDSHIPMAN,HEAVENLY LUCKY,HEAVENLY LUCKY,LOOKIN AT LUCKY,LOOKIN AT LUCKY,,,,,,,DARBY DAN FARM AGENT II,,,,NOT SOLD,,,,22000,,https://vimeo.com/876769670?share=copy,,,T,2022
2023,Y,23FTOCTYR,2023-10-24,1,2,590,590,,,2022-03-19,1,B,C,,Y,,,NY,DIALED IN,DIALED IN,HEAVENLY VISION,HEAVENLY VISION,FORESTRY,FORESTRY,,,,,,,HIBISCUS SALES,,,,MARK GLATT AGENT,,,,52000,,https://vimeo.com/874253717,,,T,2022
2023,Y,23FTOCTYR,2023-10-24,1,2,591,591,,,2022-04-30,1,B,C,,Y,,,KY,DIALED IN,DIALED IN,HEDONISM,HEDONISM,CURLIN,CURLIN,,,,,,,MACHMER HALL SALES AGENT FOR GREY DAWN STABLES,,,,NOT SOLD,,,,57000,,https://vimeo.com/876236711,,,T,2022
2023,Y,23FTOCTYR,2023-10-24,1,2,592,592,,,2022-05-06,1,B,C,,Y,,,NY,FLAMEAWAY,FLAMEAWAY,HEDY HOPPER,HEDY HOPPER,VICTORY GALLOP,VICTORY GALLOP,,,,,,,MACHMER HALL SALES AGENT FOR MACHMER HALL,,,,P413 RACING,,,,25000,,https://vimeo.com/876399624?share=copy,,,T,2022
2023,Y,23FTOCTYR,2023-10-24,1,2,593,593,,,2022-03-14,1,B,F,,Y,,,KY,DEMARCHELIER (GB),DEMARCHELIER (GB),HELEN,HELEN,GIO PONTI,GIO PONTI,,,,,,,WESTBROOK STABLES LLC,,,,ANTHONY HILL,,,,2000,,https://vimeo.com/876441054?share=copy,,,T,2022
2023,Y,23FTOCTYR,2023-10-24,1,2,594,594,,,2022-05-02,1,GRR,C,,Y,,,NY,HONEST MISCHIEF,HONEST MISCHIEF,HELEN'S TIGER,HELEN'S TIGER,SMILING TIGER,SMILING TIGER,,,,,,,HIGHGATE SALES AGENT I,,,,JOSE ARROYO,,,,15000,,https://vimeo.com/876731869?share=copy,,,T,2022
2023,Y,23FTOCTYR,2023-10-24,1,2,595,595,,,2022-02-10,1,CH,C,,Y,,,KY,CATHOLIC BOY,CATHOLIC BOY,HELENSVALE,HELENSVALE,ELUSIVE QUALITY,ELUSIVE QUALITY,,,,,,,RUNNYMEDE FARM LLC AGENT,,,,ERIC AQUINO,,,,15000,,https://vimeo.com/876580977?share=copy,,,T,2022
2023,Y,23FTOCTYR,2023-10-24,1,2,596,596,,,2022-02-06,1,GRR,F,,Y,,,VA,CUPID,CUPID,HEN HOUSE,HEN HOUSE,HENNY HUGHES,HENNY HUGHES,,,,,,,ELISE W. KENDALL AGENT,,,,NOT SOLD,,,,17000,,,,,T,2022
2023,Y,23FTOCTYR,2023-10-24,1,2,597,597,,,2022-04-14,1,B,F,,Y,,,KY,VEKOMA,VEKOMA,HERE'S TO LIFE,HERE'S TO LIFE,INTO MISCHIEF,INTO MISCHIEF,,,,,,,TAYLOR MADE SALES AGENCY AGENT VI,,,,KINGS EQUINE,,,,27000,,https://youtu.be/HoNvls_MFrY,,,T,2022
2023,Y,23FTOCTYR,2023-10-24,1,2,598,598,,,2022-04-05,1,B,C,,Y,,,KY,LIAM'S MAP,LIAM'S MAP,HESSONITE,HESSONITE,FREUD,FREUD,,,,,,,ST GEORGE SALES AGENT XV,,,,OUT,,,,0,,https://vimeo.com/872558578?share=copy,,,T,2022
2023,Y,23FTOCTYR,2023-10-24,1,2,599,599,,,2022-04-27,1,CH,C,,Y,,,KY,AUTHENTIC,AUTHENTIC,HEYKITTYKITTYKITTY,HEYKITTYKITTYKITTY,TACTICAL CAT,TACTICAL CAT,,,,,,,EATON SALES AGENT,,,,OUT,,,,0,,,,,T,2022
2023,Y,23FTOCTYR,2023-10-24,1,2,600,600,,,2022-04-15,1,CH,C,,Y,,,KY,COMPLEXITY,COMPLEXITY,HEY NIKI,HEY NIKI,INCLUDE,INCLUDE,,,,,,,AIRDRIE STUD RAISED & OFFERED,,,,OUT,,,,0,,https://vimeo.com/873884775,,,T,2022
2023,Y,23FTOCTYR,2023-10-24,1,2,601,601,,,2022-04-05,1,CH,C,,Y,,,KY,FLAMEAWAY,FLAMEAWAY,HICKORY BELLE,HICKORY BELLE,UNBRIDLED TIME,UNBRIDLED TIME,,,,,,,VINERY SALES AGENT IV,,,,W.P.T.,,,,30000,,https://vimeo.com/872037921?share=copy,,,T,2022
2023,Y,23FTOCTYR,2023-10-24,1,2,602,602,,,2022-03-24,1,B,F,,Y,,,KY,THOUSAND WORDS,THOUSAND WORDS,HIDDEN PRINCESS,HIDDEN PRINCESS,SIGNATURE RED,SIGNATURE RED,,,,,,,BTE STABLES,,,,NOT SOLD,,,,27000,,https://vimeo.com/876559572,,,T,2022
2023,Y,23FTOCTYR,2023-10-24,1,2,603,603,,,2022-02-25,1,DKB,C,,Y,,,KY,VEKOMA,VEKOMA,HIDDEN REWARD,HIDDEN REWARD,GRAYDAR,GRAYDAR,,,,,,,ST GEORGE SALES AGENT VI,,,,MIGUEL SILVA,,,,10000,,https://vimeo.com/872558866?share=copy,,,T,2022
2023,Y,23FTOCTYR,2023-10-24,1,2,604,604,,,2022-04-14,1,GRR,F,,Y,,,KY,CAIRO PRINCE,CAIRO PRINCE,HIDDEN ROSIE,HIDDEN ROSIE,SIGNATURE RED,SIGNATURE RED,,,,,,,BILL MURPHY AGENT III,,,,ALLAN MCCAMON/SIX K'S AGENT,,,,50000,,,,,T,2022
2023,Y,23FTOCTYR,2023-10-24,1,2,605,605,,,2022-03-19,1,B,C,,Y,,,NY,FOG OF WAR,FOG OF WAR,HIGH QUAIL,HIGH QUAIL,TIZNOW,TIZNOW,,,,,,,PREFERRED EQUINE AGENT,,,,NOT SOLD,,,,9000,,https://vimeo.com/876772639?share=copy,,,T,2022
2023,Y,23FTOCTYR,2023-10-24,1,2,606,606,,,2022-03-16,1,DKB,C,,Y,,,ON,BOLT D'ORO,BOLT D'ORO,HIP HOP N JAZZ,HIP HOP N JAZZ,SPEIGHTSTOWN,SPEIGHTSTOWN,,,,,,,VINERY SALES AGENT XX,,,,NOT SOLD,,,,47000,,https://vimeo.com/874589276?share=copy,,,T,2022
2023,Y,23FTOCTYR,2023-10-24,1,2,607,607,,,2022-04-11,1,B,C,,Y,,,KY,MAXIMUS MISCHIEF,MAXIMUS MISCHIEF,HISSE,HISSE,BUDDHA,BUDDHA,,,,,,,STUART MORRIS AGENT VI,,,,MEAH/LLOYD BLOODSTOCK AGENT STARRY NIGHT RACING,,,,47000,,https://vimeo.com/876705232,,,T,2022
2023,Y,23FTOCTYR,2023-10-24,1,2,608,608,,,2022-03-27,1,DKB,C,,Y,,,KY,CATHOLIC BOY,CATHOLIC BOY,HISTORY SUPREME,HISTORY SUPREME,SPEIGHTSTOWN,SPEIGHTSTOWN,,,,,,,BURLESON FARMS AGENT,,,,NOT SOLD,,,,42000,,,,,T,2022
2023,Y,23FTOCTYR,2023-10-24,1,2,609,609,,,2022-02-23,1,GRR,F,,Y,,,KY,TAPIT,TAPIT,HITECHNOWEENIE,HITECHNOWEENIE,HARLAN'S HOLIDAY,HARLAN'S HOLIDAY,,,,,,,GAINESWAY AGENT III,,,,NO GUTS NO GLORY FARM,,,,100000,,https://youtu.be/7LgaHYb_iTY,,,T,2022
2023,Y,23FTOCTYR,2023-10-24,1,2,610,610,,,2022-04-03,1,B,F,,Y,,,KY,MITOLE,MITOLE,H. L. HUNLEY,H. L. HUNLEY,ROMAN RULER,ROMAN RULER,,,,,,,TAYLOR MADE SALES AGENCY AGENT VI,,,,JOSHUA GALINDO,,,,2000,,https://youtu.be/5xgsD4D_8M8,,,T,2022
2023,Y,23FTOCTYR,2023-10-24,1,2,611,611,,,2022-03-01,1,B,C,,Y,,,KY,MCKINZIE,MCKINZIE,HOLDERS SEASON,HOLDERS SEASON,SPEIGHTSTOWN,SPEIGHTSTOWN,,,,,,,TAYLOR MADE SALES AGENCY AGENT LXXXII,,,,NOT SOLD,,,,195000,,https://vimeo.com/876237317,,,T,2022
2023,Y,23FTOCTYR,2023-10-24,1,2,612,612,,,2022-03-23,1,B,C,,Y,,,KY,AMERICAN FREEDOM,AMERICAN FREEDOM,HOLD HER TIGHT,HOLD HER TIGHT,PROUD CITIZEN,PROUD CITIZEN,,,,,,,AIRDRIE STUD RAISED & OFFERED,,,,LINDSAY SCHULTZ RACING STABLE,,,,27000,,https://vimeo.com/873884869,,,T,2022
2023,Y,23FTOCTYR,2023-10-24,1,2,613,613,,,2022-04-30,1,B,C,,Y,,,NY,CONSTITUTION,CONSTITUTION,HOLIDAY DISGUISE,HOLIDAY DISGUISE,HARLAN'S HOLIDAY,HARLAN'S HOLIDAY,,,,,,,DENALI STUD AGENT FOR LADY SHEILA STABLE III LLC,,,,NOT SOLD,,,,19000,,https://vimeo.com/874533892?share=copy,,,T,2022
